time,difficulty,estimated_leverage_ratio,addresses_count_active,addresses_count_sender,addresses_count_receiver,exchange_whale_ratio,coinbase_premium_gap,coinbase_premium_index,coinbase_premium_gap_usdt_adjusted,coinbase_premium_index_usdt_adjusted,taker_buy_volume,taker_sell_volume,taker_buy_ratio,taker_sell_ratio,taker_buy_sell_ratio,blockreward,blockreward_usd,fees_transaction_mean,fees_transaction_mean_usd,fees_transaction_median,fees_transaction_median_usd,miner_supply_ratio,addresses_count_inflow,addresses_count_outflow,exchange_supply_ratio,transactions_count_inflow,transactions_count_outflow,tokens_transferred_total,tokens_transferred_mean,tokens_transferred_median,transactions_count_inflow,transactions_count_outflow,long_liquidations,short_liquidations,long_liquidations_usd,short_liquidations_usd,open_price,high_price,low_price,close_price,volume,open_interest
2020-03-27 20:00:00,13912524048945.91,0.08182695,62944,35646,35218,0.93679768,5.26,0.07878096,-8.02370807,-0.12041313,22283379.87497,19458735.90251,0.53383446,0.46616554,1.14516071,102.22808068,680774.26498743,0.00012925,0.86080813,6.468e-05,0.43087714,0.10165745,175,49,0.08585604,119,42,78664.02652028,4.56314325,0.03761918,1738,249,0.633,4.718,4199.91429,31433.31548,6655.5,6659.0,6634.5,6654.5,145.932,143188838.57753998
2020-03-27 21:00:00,13912524048945.91,0.08168148,46915,26813,25997,0.92670296,11.04,0.1653774,2.361668,0.03542339,23310984.84855,14916908.7957,0.60978994,0.39021006,1.56272222,64.0362489,428009.96247841,0.00012479,0.83424461,8.567e-05,0.57270502,0.1016606,98,18,0.0858625,83,12,63712.60343126,5.17525818,0.03782473,1343,227,0.0,15.488,0.0,103563.22954,6654.5,6676.0,6653.5,6670.0,127.9,142868189.93842
2020-03-27 22:00:00,13912524048945.91,0.08141481,46008,26329,25037,0.8953438,14.38,0.21597526,5.0156168,0.07543621,16480773.08073,16134130.57668,0.50531417,0.49468583,1.02148504,88.8717495,592879.58688194,0.00011707,0.78113991,6.937e-05,0.46310666,0.10166363,247,3097,0.08585425,86,93,33714.71360183,2.87741859,0.02996888,1124,186,0.449,0.157,2981.36,1047.15389,6670.0,6671.5,6642.5,6665.0,105.305,141808300.28419998
2020-03-27 23:00:00,13912524048945.91,0.07936649,33704,17137,21078,0.8262049,13.25,0.20836249,5.72475641,0.09013102,82309051.35221,119323837.40409,0.40821243,0.59178757,0.68979554,63.81477896,417496.64386546,0.0001268,0.82796405,7.191e-05,0.46212323,0.10166712,102,696,0.08546837,71,44,32543.04891499,3.13849445,0.02933168,1188,201,507.606,20.477,3291179.70441,130029.35369,6665.0,6665.0,6235.0,6354.0,360.881,131922325.10776998
2020-03-28 00:00:00,13912524048945.91,0.0804372,29278,15705,17170,0.87467305,5.85,0.09276085,-2.73357933,-0.04340415,100379381.53034,90197554.0364,0.52671317,0.47328683,1.11288363,113.60117694,711875.7369252,0.00013669,0.85699379,7.344e-05,0.45927019,0.10167381,129,273,0.08546642,78,38,43205.30291154,5.36312102,0.04803143,942,228,72.132,128.72,448358.69418,809881.77924,6354.0,6354.0,6196.0,6297.0,305.349,132028967.87001
2020-03-28 01:00:00,13912524048945.91,0.08225632,39859,17728,28489,0.91795499,2.89,0.04605798,-3.1765682,-0.05067397,35611693.87429,31453149.71974,0.53100391,0.46899609,1.13221392,101.36759253,636681.03797065,0.00012873,0.80870756,7.501e-05,0.471194,0.10164521,267,129,0.08542757,119,47,54840.09082465,5.16190614,0.04224767,1069,279,12.677,3.482,79399.41714,21898.15179,6297.0,6298.5,6252.0,6268.0,158.567,134090298.04415
2020-03-28 02:00:00,13912524048945.91,0.08333677,33367,13040,24453,0.90635416,1.94,0.03101866,-5.96268331,-0.09545781,34888490.98628,32358280.64494,0.51881288,0.48118712,1.0781936,51.20089339,321232.98442714,0.0001674,1.05067987,8.474e-05,0.53040663,0.10163165,405,89,0.08545065,209,53,50588.67831933,7.05166968,0.05545798,1128,191,23.159,21.833,144339.43041,136758.54494,6268.0,6277.5,6240.0,6249.5,139.755,135305965.95201
2020-03-28 03:00:00,13912524048945.91,0.08426442,35019,15828,24168,0.91977268,4.65,0.07601865,-3.913688,-0.06407092,85307187.46385,94435178.59786,0.47460813,0.52539187,0.9033412,101.38609566,625696.44454121,0.00014995,0.92695323,7.145e-05,0.44408192,0.10161364,411,957,0.08544314,117,89,35919.63332814,3.88572407,0.0411274,1030,305,877.108,21.36,5378937.51503,131684.61035,6249.5,6254.5,6084.5,6118.0,308.037,133890551.256
2020-03-28 04:00:00,13912524048945.91,0.08523648,26550,14605,15895,0.91415058,4.6,0.07453038,-4.040772,-0.06556128,57618599.22696,42868530.41166,0.57339283,0.42660717,1.34407685,151.05901461,930657.14434411,0.00013099,0.80622592,5.61e-05,0.34499905,0.10162051,166,502,0.08544338,119,65,28856.3662368,3.56912384,0.03313372,960,284,9.319,79.864,56900.47465,493015.19642,6118.0,6193.0,6090.5,6166.5,215.038,136617513.12782997
2020-03-28 05:00:00,13912524048945.91,0.08467302,21311,9221,14164,0.94168336,4.0,0.0648823,-4.27849873,-0.0694929,32507028.39934,26499124.0316,0.55090914,0.44909086,1.22672087,50.77380643,313213.06244884,0.00012704,0.7833067,6.888e-05,0.42461696,0.10162477,208,58,0.08544056,84,39,24652.15289536,4.04730798,0.045702,772,199,12.885,3.074,79170.43412,18972.62712,6166.5,6183.0,6138.5,6158.5,188.323,135551328.435
2020-03-28 06:00:00,13912524048945.91,0.08536963,20992,11547,12654,0.91896573,0.2,0.00324277,-7.6970055,-0.12495802,33126527.48855,32696457.22592,0.50326687,0.49673313,1.01315342,88.23756144,542687.15437189,0.00010917,0.67194902,2.884e-05,0.17752476,0.10164292,142,184,0.08541958,97,46,27904.45614579,4.13032211,0.02943946,720,194,13.62,9.622,83393.21434,59256.28207,6158.5,6167.0,6119.0,6157.0,187.129,136474701.88881
2020-03-28 07:00:00,13912524048945.91,0.08632631,25744,12854,16527,0.81357438,12.63,0.2042265,2.73312502,0.04426523,28753750.15557,24177231.67376,0.543231,0.456769,1.18929043,38.34645076,237122.89309765,9.758e-05,0.60348571,4.257e-05,0.26321531,0.10171208,175,61,0.08541476,138,41,23877.15029208,2.75272657,0.04837761,1186,254,0.0,24.927,0.0,154035.45876,6157.0,6189.0,6157.0,6177.5,181.062,138235370.60014
2020-03-28 08:00:00,13912524048945.91,0.08800039,37172,20414,22305,0.8966128,16.56,0.26468896,7.1754,0.11486099,61557743.607,43525277.98787,0.58580104,0.41419896,1.41429869,76.29637266,476667.30642057,0.00011188,0.69959484,4.885e-05,0.3054496,0.10164543,197,1561,0.08544629,149,91,33748.03815872,2.91257773,0.04373316,1562,338,0.0,259.653,0.0,1617288.12374,6177.5,6262.5,6162.0,6250.0,289.31,142046664.28
2020-03-28 09:00:00,13912524048945.91,0.08874247,25683,12738,16586,0.93598094,16.5,0.26393497,5.872382,0.09409466,34182609.46861,25506748.89916,0.5726751,0.4273249,1.3401398,38.34652433,240315.80223769,0.00010679,0.669182,3.68e-05,0.23062447,0.1016447,138,35,0.08546567,100,34,19864.4742888,2.50592586,0.04692565,1171,174,15.144,95.241,94357.08158,597885.40302,6250.0,6279.5,6234.0,6246.5,192.987,143062775.69625998
2020-03-28 10:00:00,13912524048945.91,0.09029279,19395,9104,12506,0.96907347,10.77,0.17203593,1.34521345,0.02152028,33523680.80385,25434441.18464,0.56860157,0.43139843,1.31804275,25.94175584,162416.24263651,0.0001787,1.1188447,9.454e-05,0.59095107,0.10165023,150,34,0.08546711,67,24,20363.28418958,3.86400079,0.08803862,893,185,11.748,15.154,73070.59052,94878.31111,6246.5,6272.0,6218.0,6249.5,224.983,145306070.416
2020-03-28 11:00:00,13912524048945.91,0.09108866,36808,19784,21883,0.94781325,6.22,0.09973095,-5.68326884,-0.09129897,41203005.02857,46877080.92522,0.46779025,0.53220975,0.87895842,51.27444153,322715.74617236,0.00012486,0.78466901,6.559e-05,0.41319954,0.1016592,129,42,0.08541874,107,25,28584.61347718,2.80049118,0.04980295,1502,255,34.47,133.286,215206.53889,839227.9589,6249.5,6300.0,6221.5,6231.0,236.215,146059192.07243
2020-03-28 12:00:00,13912524048945.91,0.09152689,56109,32503,31148,0.82995065,14.62,0.23455423,5.89366,0.09468661,25183891.95092,26979531.85067,0.48278832,0.51721168,0.93344436,101.47160751,633296.48405669,8.771e-05,0.54726881,1.99e-05,0.12404462,0.10167339,281,2222,0.08540651,191,110,34901.0509272,2.08016754,0.02814212,1876,293,40.831,7.057,253415.93768,44064.83027,6231.0,6252.5,6206.5,6228.0,127.961,146365168.19050002
2020-03-28 13:00:00,13912524048945.91,0.09169123,28685,14439,18036,0.91682981,15.54,0.24968508,2.53926958,0.04088431,41370615.50869,46380282.30801,0.47145518,0.52854482,0.89198714,64.4219646,401729.56026238,0.00021908,1.36553778,0.00010258,0.63837113,0.10166102,147,474,0.08545332,86,36,23484.62046264,2.67692015,0.04803797,1299,195,114.645,15.244,706868.97889,94335.16973,6228.0,6241.5,6149.0,6217.5,227.803,146433118.445
2020-03-28 14:00:00,13912524048945.91,0.0929309,22636,12020,13191,0.69355191,15.46,0.24781042,-0.1366,-0.00219505,26229211.8486,23446389.02385,0.52800996,0.47199004,1.11868876,38.64582735,241429.3239932,0.00018753,1.17220212,0.0001,0.62451427,0.10166197,86,38,0.08543772,61,51,16739.31493856,2.73965875,0.06814248,956,114,0.068,16.657,422.79272,103790.29139,6217.5,6244.0,6212.0,6231.5,124.369,148187374.8116
2020-03-28 15:00:00,13912524048945.91,0.09239438,56111,28260,37416,0.90174373,13.5,0.21721641,2.02990675,0.03272169,26907074.92628,27010992.94309,0.49903633,0.50096367,0.99615275,89.55685272,559710.51190664,0.00011042,0.68956028,6.768e-05,0.42320684,0.1017746,234,104,0.08544381,176,71,41310.72954156,2.21766854,0.04912875,2382,301,5.349,41.22,33225.67941,258236.30982,6231.5,6268.0,6204.5,6208.5,165.691,147256432.51
2020-03-28 16:00:00,13912524048945.91,0.09204717,51837,28491,30808,0.94500131,12.96,0.20799363,-3.62775016,-0.05837636,30557355.99877,21180720.98198,0.59061639,0.40938361,1.44269669,89.07452086,555330.52207877,0.00010672,0.66522911,4.597e-05,0.28690235,0.10177412,224,1252,0.08552681,152,56,36261.71284273,2.4577547,0.03375631,1742,205,12.433,18.498,76985.80723,115216.09689,6208.5,6235.5,6193.0,6223.5,135.189,147559152.18368
2020-03-28 17:00:00,13912524048945.91,0.09041451,18933,9310,11401,0.81870365,14.78,0.24527904,3.13009916,0.05204547,77097201.4353,92382661.25744,0.45490479,0.54509521,0.8345419,25.53283861,158953.26217567,9.813e-05,0.61134526,5.449e-05,0.33968663,0.10177522,58,11,0.08552228,48,8,10465.70662986,1.92738612,0.03078696,656,87,582.237,14.2,3540841.68022,86916.95465,6223.5,6228.0,6010.0,6010.5,328.952,140207245.63312
2020-03-28 18:00:00,13912524048945.91,0.08894761,48722,23541,32906,0.88460786,13.07,0.21203867,0.74206,0.01206275,109688302.7651,84411776.44677,0.5651121,0.4348879,1.29944313,64.35005248,397497.48042534,0.00013216,0.8151302,7.932e-05,0.48811034,0.10177649,165,53,0.08550802,146,33,41524.8434379,2.96627212,0.06285206,1881,283,13.0,428.727,79876.56552,2654092.28446,6010.5,6220.0,6010.5,6163.5,887.654,140914675.24512002
2020-03-28 19:00:00,13912524048945.91,0.08976955,55092,26164,35551,0.9103651,11.57,0.1862893,-2.714771,-0.04381123,40355417.01841,34806971.35027,0.53690972,0.46309028,1.15940616,76.26759101,473539.32632735,8.424e-05,0.52320254,2.912e-05,0.18055557,0.10177702,196,886,0.08549881,98,53,24466.95164591,1.62592714,0.02607862,1496,204,0.013,43.204,80.33974,268041.69579,6163.5,6224.5,6163.0,6212.5,279.124,142916230.9465
2020-03-28 20:00:00,13912524048945.91,0.09017442,43216,23927,25022,0.83077911,12.5,0.20018834,-2.485888,-0.03990721,58256919.37998,42357801.0707,0.5790099,0.4209901,1.37535278,76.30497974,478874.14902396,0.0001031,0.64699667,4.138e-05,0.25987574,0.10178012,129,1257,0.08545064,105,37,21450.74029295,1.69463899,0.02591548,1221,183,12.596,165.434,78547.34523,1037636.68588,6212.5,6288.5,6212.0,6233.5,315.405,144350782.91816
2020-03-28 21:00:00,13912524048945.91,0.09030994,37188,18598,22808,0.94763646,15.83,0.25456627,3.39316,0.05467541,36970069.68535,40508215.31303,0.47716686,0.52283314,0.9126561,88.49811795,550617.23904784,0.00010357,0.6438652,3.78e-05,0.23457355,0.10178395,87,927,0.08543082,69,29,21214.25594571,2.20133402,0.02625093,1010,146,32.929,14.824,204023.40781,92240.04274,6233.5,6255.5,6172.5,6212.5,194.419,143759184.59897
2020-03-28 22:00:00,13912524048945.91,0.08908281,37187,16964,25109,0.81959962,10.76,0.17316575,-1.04603,-0.01686624,26987379.29879,26818444.87297,0.50156985,0.49843015,1.00629919,63.60484428,396002.40857633,0.00011019,0.68609575,4.202e-05,0.26131275,0.10178611,106,63,0.08544123,86,12,22438.49632107,2.23780755,0.031788,1137,169,26.486,10.496,163363.39615,65439.1179,6212.5,6241.0,6176.0,6206.5,178.649,141644634.3466
2020-03-28 23:00:00,13912524048945.91,0.08906163,27698,14325,16855,0.91324196,15.17,0.24323956,0.825705,0.01327001,32490889.6441,26969254.93281,0.54643139,0.45356861,1.20473813,50.75911304,315836.94849702,8.477e-05,0.52778571,2.495e-05,0.15554949,0.10178898,103,1151,0.08544746,71,47,16894.763623,1.8866291,0.01932546,857,154,0.105,30.393,648.79185,189985.12043,6206.5,6247.0,6183.5,6230.5,158.988,142158873.6582
2020-03-29 00:00:00,13912524048945.91,0.08859625,22583,11422,13943,0.88164808,9.42,0.1516205,-0.52961668,-0.00853815,26682666.27239,23160547.54804,0.53533198,0.46466802,1.15207407,88.10061306,548814.70840069,8.29e-05,0.51657386,2.363e-05,0.14701434,0.101792,123,404,0.08545599,78,35,17734.26190715,2.44779322,0.01888389,704,163,4.202,2.433,26045.06511,15190.72667,6230.5,6247.0,6185.5,6201.5,131.994,140778322.12620002
2020-03-29 01:00:00,13912524048945.91,0.08834631,34652,13421,25566,0.80913723,8.14,0.1309349,0.05339621,0.00086001,20668523.97144,17102876.58124,0.54720036,0.45279964,1.20848232,63.34332519,393029.30080154,9.743e-05,0.60450797,2.364e-05,0.14667507,0.1017604,348,927,0.08546148,123,71,26121.29170967,3.0177093,0.02211907,874,217,0.65,5.64,4018.38986,35075.63635,6201.5,6219.5,6184.0,6208.0,148.606,140228479.79778
2020-03-29 02:00:00,13912524048945.91,0.08846989,39734,15964,28682,0.94255643,14.7,0.23712087,3.53530659,0.05712957,14499277.79681,10209407.93639,0.58680894,0.41319106,1.42018792,76.01212059,472700.14233158,0.0001143,0.71075329,2.364e-05,0.14700755,0.10174968,578,561,0.08546208,224,64,43381.98095585,4.89915087,0.02792245,1180,229,0.0,10.821,0.0,67349.19771,6208.0,6219.5,6195.0,6196.0,176.188,140301345.92413
2020-03-29 03:00:00,13912524048945.91,0.0890498,25522,15625,13062,0.91558137,13.16,0.21215712,3.34532033,0.05401645,18659133.52822,14711514.37823,0.55914807,0.44085193,1.26833534,101.00952485,627060.94715926,0.00013026,0.80860547,2.364e-05,0.14680166,0.10176728,183,266,0.08541552,105,70,23331.45745622,3.01051064,0.02210936,663,235,7.813,2.851,48263.42347,17693.98409,6196.0,6204.5,6184.0,6197.0,85.205,141156244.96602002
2020-03-29 04:00:00,13912524048945.91,0.08952324,25069,14090,14563,0.96833802,11.81,0.19039175,3.63779562,0.05872301,13365133.25214,12012665.69024,0.52664667,0.47335333,1.1125868,100.71297312,624981.48417712,9.228e-05,0.5724284,2.364e-05,0.14666137,0.10175578,214,897,0.08541679,103,54,26563.85287002,3.43824138,0.02205093,818,217,0.0,0.0,0.0,0.0,6197.0,6202.5,6190.0,6197.5,113.165,141762840.948
2020-03-29 05:00:00,13912524048945.91,0.08940006,21623,10739,13358,0.97622409,8.3,0.13503159,1.9688887,0.03206458,22390155.6356,28224165.92881,0.44236799,0.55763201,0.79329734,75.66001006,468927.27971055,9.781e-05,0.60498872,2.24e-05,0.13857908,0.1017588,162,187,0.08544775,107,52,19211.20403245,2.84694784,0.02114925,712,200,75.041,3.901,461600.55368,24126.04658,6197.5,6198.0,6140.5,6141.0,144.416,140293719.1278
2020-03-29 06:00:00,13912524048945.91,0.09116024,14528,7544,8516,0.86688616,5.02,0.0815886,-6.055076,-0.09858854,22199619.05113,18681060.29561,0.54303449,0.45696551,1.18834899,25.4391989,156811.35769239,9.697e-05,0.597745,2.364e-05,0.14570483,0.1017575,113,83,0.08544924,52,23,10356.62221688,2.28673487,0.02139568,498,104,16.97,0.002,104107.57917,12.2939,6141.0,6157.0,6129.5,6146.0,239.746,143243607.7053
2020-03-29 07:00:00,13912524048945.91,0.09112069,33690,19038,20339,0.98087025,4.5,0.07312436,-1.03844846,-0.01688983,25106762.20564,21892304.43291,0.53419704,0.46580296,1.14683049,100.95772609,621496.27402914,8.252e-05,0.5079336,1.896e-05,0.11678191,0.10175832,208,1869,0.08552521,133,97,34512.54187458,2.97368102,0.02479229,1188,301,28.824,6.588,176284.38435,40451.8218,6146.0,6163.0,6107.5,6146.5,234.559,143277253.296
2020-03-29 08:00:00,13912524048945.91,0.0909151,27828,14383,17908,0.96856857,1.43,0.02331877,-3.47592,-0.05672658,39162129.26784,38447861.30898,0.50460165,0.49539835,1.01857757,88.27428168,540167.53623609,8.075e-05,0.49437849,1.719e-05,0.10529216,0.10176209,245,71,0.08544368,112,49,32812.31678236,3.42187056,0.02515632,1102,252,61.716,0.147,376267.71491,899.35207,6146.5,6146.5,6084.5,6124.0,190.816,142432327.39979997
2020-03-29 09:00:00,13912524048945.91,0.09130374,25907,14223,15467,0.95233173,2.43,0.03991216,-8.52175996,-0.14021961,21349923.0679,25264904.85447,0.45800712,0.54199288,0.84504269,75.69772705,463136.61604471,8.441e-05,0.51675855,2.26e-05,0.13846563,0.10176416,162,494,0.0854643,109,45,18015.86220449,2.17951394,0.02818573,905,205,14.389,0.0,87462.57503,0.0,6124.0,6125.0,6075.0,6080.5,143.994,141961765.37232003
2020-03-29 10:00:00,13912524048945.91,0.09107987,35236,18261,22281,0.86466708,6.14,0.0994962,-3.21419993,-0.05216375,55317452.84397,38311651.84982,0.59081472,0.40918528,1.44388065,75.97654037,466320.35824785,8.416e-05,0.51680441,2.548e-05,0.15711933,0.10176562,261,1182,0.0854341,137,60,30452.91871632,2.62434667,0.02965788,1396,269,0.888,210.518,5475.68169,1299437.31658,6080.5,6204.5,6080.5,6177.0,299.943,143991388.26762
2020-03-29 11:00:00,13912524048945.91,0.09266663,27948,14404,17903,0.73950585,-0.34,-0.00553895,-11.38903,-0.18587292,37659910.143,35806527.01806,0.51261381,0.48738619,1.05176104,88.24934179,543324.1258409,7.727e-05,0.47568154,2.292e-05,0.14114345,0.10177087,139,62,0.08541021,94,45,20424.51064669,2.10605389,0.02558472,1100,213,9.378,4.011,57545.60509,24793.27111,6177.0,6183.0,6127.5,6134.5,192.211,145763172.33228
2020-03-29 12:00:00,13912524048945.91,0.09376177,25137,12446,15284,0.9522927,7.61,0.12430253,4.88055741,0.07975508,55657315.045,50375352.50451,0.52490724,0.47509276,1.10485212,38.4198104,234778.02216791,0.00012962,0.79280418,7.056e-05,0.43145274,0.10176239,113,320,0.08543666,83,29,27090.5111239,3.81771577,0.04947456,970,200,128.551,63.65,781333.52446,390651.52754,6134.5,6144.0,6059.5,6115.0,243.883,146947474.27264
2020-03-29 13:00:00,13912524048945.91,0.09498556,39043,20462,25076,0.96283908,3.14,0.0512782,-2.98339877,-0.04876952,26027407.03139,21702703.14071,0.54530373,0.45469627,1.19927029,89.69481517,548903.8093797,0.00017128,1.04851292,7.097e-05,0.4335611,0.10176883,199,67,0.08545879,130,62,40476.47454232,3.15876967,0.05743266,1743,253,0.239,6.497,1459.43468,39830.19175,6115.0,6130.0,6092.0,6116.0,167.772,149168344.221
2020-03-29 14:00:00,13912524048945.91,0.09504558,43384,24303,25659,0.99064615,3.48,0.05665086,0.7156995,0.0116561,26515802.64402,22043614.23636,0.54604862,0.45395138,1.20287909,151.05039002,927260.70275711,7.645e-05,0.46911683,2.288e-05,0.14044548,0.10177504,169,1531,0.08551775,127,96,49074.72081344,3.57166818,0.02080982,1479,244,0.0,8.258,0.0,50734.45803,6116.0,6142.0,6105.0,6135.0,196.71,150002182.056
2020-03-29 15:00:00,13912524048945.91,0.09539074,36809,18720,23551,0.91497185,4.52,0.07373825,-1.60979,-0.02628801,17535526.12263,19047160.90398,0.47933948,0.52066052,0.92063727,101.03905402,620035.4125075,8.896e-05,0.5458123,3.357e-05,0.20589142,0.10177924,232,1384,0.08554424,114,79,24040.25931926,2.05824138,0.02873225,1287,194,0.01,0.08,61.1156,490.4,6135.0,6138.5,6114.0,6123.0,252.319,150164049.73522
2020-03-29 16:00:00,13912524048945.91,0.09684211,34505,16208,21785,0.92164217,3.52,0.05784374,-2.2002384,-0.03619024,61147044.92672,55583279.75774,0.5238317,0.4761683,1.10009782,51.01396896,312834.12093873,0.00011623,0.71238125,4.381e-05,0.26792568,0.10178194,343,94,0.08555063,87,27,24783.03522855,2.84078808,0.03847514,1078,157,72.868,66.081,442457.68199,406733.43469,6123.0,6153.5,6042.0,6083.0,493.965,151236006.79041
2020-03-29 17:00:00,13912524048945.91,0.09747165,48313,25619,30190,0.66164727,3.75,0.06143734,-6.06194843,-0.09947431,33128193.50328,26634226.27846,0.55433153,0.44566847,1.24382038,88.60431243,540036.43087752,6.938e-05,0.42279741,2.262e-05,0.1381599,0.10176436,222,599,0.08554735,150,43,26188.66393404,1.64522327,0.02145172,1643,238,4.584,14.032,27730.58477,85720.39281,6083.0,6083.5,6047.0,6083.0,140.79,152775006.7806
2020-03-29 18:00:00,13912524048945.91,0.09915004,28365,15600,15937,0.78628881,3.25,0.05359684,-2.81918677,-0.04653869,21653687.90912,20868001.1346,0.50923866,0.49076134,1.03765031,63.07179744,384444.39110456,7.29e-05,0.44428671,2.303e-05,0.14035573,0.10176578,91,794,0.08554616,70,24,21925.90993869,2.79524604,0.02604989,809,110,5.792,0.0,35105.77813,0.0,6083.0,6083.5,6060.0,6060.0,76.81,154282810.39773
2020-03-29 19:00:00,13912524048945.91,0.09363369,25231,12102,15838,0.89178324,-3.29,-0.05571276,-4.49278947,-0.07609626,87274330.33829,101698984.45796,0.46183415,0.53816585,0.85816324,38.01456278,231385.79287617,6.779e-05,0.41286738,2.397e-05,0.14608269,0.10176775,95,132,0.08555722,74,13,15919.88413005,2.09720513,0.033513,833,128,653.753,26.279,3903035.30225,156373.43519,6060.0,6077.0,5873.0,5897.0,702.108,142239196.01584002
2020-03-29 20:00:00,13912524048945.91,0.09413103,56102,27973,36076,0.90307123,1.44,0.02421051,-11.72706814,-0.19760197,58918877.7699,57270481.37889,0.50709358,0.49290642,1.02878265,76.32297838,452220.57432381,8.64e-05,0.51199617,3.367e-05,0.20005368,0.10176894,187,41,0.08556768,131,34,47471.89810423,3.10030682,0.05513228,1936,283,120.077,91.159,705312.76814,541173.83652,5897.0,5950.0,5858.0,5936.5,425.54,143907637.94956002
